"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","Condition_QC_MeanIntensity","Condition_BLANK_MeanIntensity","Condition_Control_MeanIntensity","Condition_Treatment_MeanIntensity","QC_1_07-Aug-24_10149","QC_1_07-Aug-24_10161","QC_1_07-Aug-24_10173","QC_1_07-Aug-24_10185","QC_1_07-Aug-24_10192","QC_1_08-Aug-24_10204","QC_1_08-Aug-24_10216","B9_PBS_1_08-Aug-24_10218","B9_PBS_2_08-Aug-24_10219","B9_PBS_3_08-Aug-24_10220","B9_PBS_4_08-Aug-24_10221","B9_DMSO_1_08-Aug-24_10223","B9_DMSO_2_08-Aug-24_10224","B9_DMSO_3_08-Aug-24_10225","B9_DMSO_4_08-Aug-24_10226","QC_1_08-Aug-24_10228","B9_Comp_1_08-Aug-24_10235","B9_Comp_2_08-Aug-24_10236","B9_Comp_3_08-Aug-24_10237","B9_Comp_4_08-Aug-24_10238","QC_1_08-Aug-24_10240","QC_1_08-Aug-24_10252","QC_1_08-Aug-24_10266","QC_1_08-Aug-24_10278","QC_1_09-Aug-24_10290","QC_1_09-Aug-24_10302","QC_1_09-Aug-24_10314","QC_1_09-Aug-24_10328","QC_1_09-Aug-24_10335","QC_1_09-Aug-24_10347","QC_1_09-Aug-24_10359","B9_PBS_1_09-Aug-24_10361","B9_PBS_2_09-Aug-24_10362","B9_PBS_3_09-Aug-24_10363","B9_PBS_4_09-Aug-24_10364","B9_DMSO_1_10-Aug-24_10366","B9_DMSO_2_10-Aug-24_10367","B9_DMSO_3_10-Aug-24_10368","B9_DMSO_4_10-Aug-24_10369","QC_1_10-Aug-24_10371","B9_Comp_1_10-Aug-24_10378","B9_Comp_2_10-Aug-24_10379","B9_Comp_3_10-Aug-24_10380","B9_Comp_4_10-Aug-24_10381","QC_1_10-Aug-24_10383","QC_1_10-Aug-24_10395","QC_1_10-Aug-24_10407","QC_1_10-Aug-24_10419","QC_1_10-Aug-24_10431","QC_1_10-Aug-24_10443","QC_1_10-Aug-24_10455","QC_1_11-Aug-24_10467","QC_1_11-Aug-24_10474","QC_1_11-Aug-24_10486","QC_1_11-Aug-24_10498","B9_PBS_1_11-Aug-24_10500","B9_PBS_2_11-Aug-24_10501","B9_PBS_3_11-Aug-24_10502","B9_PBS_4_11-Aug-24_10503","B9_DMSO_1_11-Aug-24_10505","B9_DMSO_2_11-Aug-24_10506","B9_DMSO_3_11-Aug-24_10507","B9_DMSO_4_11-Aug-24_10508","QC_1_11-Aug-24_10510","B9_Comp_1_11-Aug-24_10517","B9_Comp_2_12-Aug-24_10522","B9_Comp_3_12-Aug-24_10523","B9_Comp_4_12-Aug-24_10524","QC_1_12-Aug-24_10526","QC_1_12-Aug-24_10538","QC_1_12-Aug-24_10550","QC_1_12-Aug-24_10562","QC_1_13-Aug-24_10574"
386,310.77,278.08612,161.87032,12.365,"Triphenylphosphine oxide","C18H15OP",ION=[M+H]+,,"791-28-6",3622.75,2487.96,2549.44,2560.59,2667.28,2036.76,2379.82,2515.90,2422.11,2173.44,2491.69,2374.55,2634.87,3165.46,2486.18,2550.35,0.00,3042.37,3106.17,3102.98,3077.63,3386.87,2444.64,2984.68,2479.68,2671.15,3453.02,2341.06,2859.89,3145.67,2591.58,2962.08,2758.75,3559.31,2111.79,2464.42,3146.42,2279.12,3288.59,2725.56,2916.98,2926.85,2709.23,2607.95,2314.59,2990.48,3622.75,2497.92,2589.01,2713.83,2505.09,2228.64,2528.92,2730.56,2739.14,2870.55,2830.45,2773.22,2119.80,819.44,2489.70,2331.22,772.92,2722.93,2497.63,2897.38,2418.01,2501.54,2449.82,2478.08,1968.67,2339.36,2225.16,2114.95,2055.71,1803.12,2270.41,1795.77
387,312.03,425.29871,198.16116,,,,ION=[M+H]+,,,9020.56,7330.45,7137.29,6935.09,7243.64,7843.41,6666.63,7224.30,7512.54,6538.37,7969.10,6987.47,7846.96,6306.33,6837.37,7180.10,7158.41,6372.18,7139.80,6300.66,7059.81,6810.54,7935.82,7526.60,7535.14,7451.65,7980.48,7244.60,7032.32,7788.59,6929.33,7706.96,8773.22,6640.62,6362.16,6814.75,8933.98,7074.50,6246.43,6609.47,6370.79,7596.69,6582.90,7435.00,7773.49,6873.80,7268.93,7017.92,6906.39,7608.65,6222.00,7428.40,6810.19,8043.62,9020.56,7995.23,6812.72,7086.20,7250.35,7006.26,6913.03,6512.07,8141.79,7045.39,7319.12,7115.82,7002.44,6827.25,7305.16,6965.70,7313.30,7884.00,6885.50,6979.88,6991.25,7269.27,7470.43,7626.56
388,314.28,944.45973,397.9089,,,,ION=[M+H+H]2+,,,2529.82,182.68,382.67,305.06,972.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1025.86,0.00,1089.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1200.79,0.00,0.00,0.00,0.00,2529.82,0.00,2062.26,1251.61,0.00,0.00,1126.97,0.00,1504.30,1768.27,1469.87,1622.67,1061.71,0.00,0.00,0.00,0.00,975.93,0.00,1300.37,1156.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1282.19,0.00,1340.37,678.65,0.00,1171.71,0.00,1063.58,0.00,0.00,0.00
389,316.70,225.15341,153.77847,,,,ION=[M+H]+,,,2955.14,818.35,2061.02,768.13,592.04,1749.81,2326.17,0.00,1927.24,1662.44,0.00,1843.74,2118.87,1389.69,2703.37,2682.81,0.00,0.00,0.00,1441.71,1580.66,1564.72,0.00,1590.28,0.00,0.00,0.00,1998.84,0.00,0.00,0.00,0.00,0.00,1883.40,0.00,0.00,1086.27,0.00,1526.33,2955.14,2239.75,0.00,0.00,1412.40,1769.46,0.00,0.00,0.00,0.00,0.00,0.00,2129.54,0.00,1737.18,1914.61,0.00,2490.05,0.00,0.00,0.00,2513.85,2733.06,2847.18,2175.68,1734.65,2389.04,0.00,0.00,0.00,2288.03,0.00,0.00,1661.42,1953.28,0.00,0.00,1425.54,1887.17
390,317.11,597.10745,223.0258,,,,ION=[M+H]+,,,16863.87,0.00,11383.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10457.02,14240.76,7942.58,9165.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11360.71,16863.87,8210.14,12624.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8865.41,14969.25,11945.99,9958.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
391,317.36,571.39281,227.28795,,,,ION=[M+H]+,,,2560.81,1097.09,862.35,1328.05,1284.08,1360.78,1549.81,1804.54,1750.34,1929.46,1434.69,1127.35,1711.12,1490.96,2026.45,1481.68,1336.79,1532.25,1569.90,1634.07,1543.95,1783.40,1479.94,1516.85,1755.87,1269.83,1079.82,1839.17,1695.76,1846.25,1641.14,1548.42,0.00,0.00,1499.92,1901.29,1807.02,0.00,1830.97,0.00,1337.85,1487.72,1978.76,2081.05,1509.19,2560.81,1504.99,1572.02,1718.18,1163.69,1551.84,1730.99,1431.46,0.00,0.00,0.00,0.00,0.00,0.00,1613.36,0.00,0.00,0.00,0.00,0.00,1450.18,1527.98,0.00,0.00,1516.89,0.00,0.00,0.00,0.00,0.00,1326.59,1533.66,1909.18
392,317.86,272.10154,158.49629,,,,ION=[M+H]+,,,16848.53,12932.41,13813.50,12945.59,11576.14,12090.64,13172.48,14262.53,13282.70,13583.76,13887.07,13343.60,13328.18,14335.90,12717.65,13456.21,12387.92,13711.56,12052.58,12108.39,13696.21,10113.70,11864.00,12035.80,0.00,13767.98,12166.25,13119.99,12563.84,12439.84,12807.62,12513.29,7140.87,10566.56,12641.45,14184.45,13738.12,16580.72,15715.69,13321.34,14076.31,12916.34,14899.68,15307.26,14071.51,13891.93,13256.08,13465.97,14689.69,15084.09,15695.60,16737.00,16848.53,13912.93,12534.15,14144.47,11796.51,12967.55,14041.93,12853.61,12302.38,10829.06,15453.71,13983.00,7253.33,12918.84,14954.34,12760.51,13477.10,13078.84,12353.10,12181.39,11983.16,13639.78,13313.65,12800.87,0.00,13348.75
393,318.57,611.12270,224.99312,,,,ION=[M+H]+,,,2600.42,0.00,1356.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,891.02,2600.42,862.15,1105.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1112.30,1991.40,817.89,1593.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,852.74,2285.06,1009.63,1152.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
394,318.93,279.25614,179.09192,12.599,"Linoleamide","C18H33NO",ION=[M+H]+,,,17307.54,5619.21,0.00,10862.22,8700.58,5749.97,4832.50,5491.85,4891.45,6148.95,5939.53,6261.94,0.00,0.00,0.00,0.00,9785.63,6517.38,14380.39,14386.92,4434.07,7905.53,8298.48,10302.14,9033.12,5862.79,5682.91,5606.41,5852.34,4766.16,6039.21,7604.36,4718.05,5744.65,5438.12,5330.32,0.00,0.00,0.00,0.00,7327.75,6000.66,12681.07,14752.68,5822.84,8426.81,7527.60,10322.73,9372.35,5652.96,7381.76,6915.43,6207.28,5262.04,5807.14,5306.78,6556.10,5385.89,3495.15,5612.13,0.00,0.00,0.00,0.00,7571.77,6674.81,12960.03,17307.54,5793.81,7881.77,6721.04,10914.88,7700.58,4044.49,6033.07,4778.87,5830.86,5628.69
395,319.21,229.05696,153.18814,,,,ION=[M+H]+,,,14497.60,0.00,9938.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6284.80,8051.14,7842.96,4807.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9128.80,12808.37,13616.50,6958.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12492.01,14497.60,14314.33,8462.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
396,326.95,446.20018,288.19366,,,,ION=[M+H+H]2+,,,8137.84,6415.46,6871.01,6630.00,6575.98,7100.62,6610.73,6766.33,5387.75,6463.99,6166.90,6172.05,7656.13,5755.71,6343.51,6633.85,6888.75,6558.94,6382.17,5853.08,6017.67,6681.37,5880.28,5741.79,6911.22,5641.69,7154.72,6682.50,5976.72,6024.86,6315.22,5832.12,5968.95,6912.15,6409.79,7053.51,7684.17,6686.92,7463.51,7753.29,6924.52,6678.26,6678.20,6266.61,7025.50,5662.07,7211.12,6731.09,8137.84,5952.21,7685.03,6399.63,6155.69,6246.73,6710.72,6296.37,6525.22,6765.67,6760.80,6008.40,5840.78,6454.18,7257.47,6922.59,6411.07,6819.55,6738.99,7359.87,6400.22,6420.91,7454.14,5582.19,6497.71,6759.64,6297.94,5932.52,6482.51,6309.12
397,330.46,171.16231,155.2758,6.687,"2-Cyclooctyl-2-hydroxyethylamine hydrochloride","C10H21NO",ION=[M+H]+,"0","57230-13-4",20238.66,6843.90,13517.73,12408.14,15254.69,6879.71,5907.75,6329.93,7275.99,7564.03,5668.18,7806.54,14768.53,14827.95,14784.90,15738.37,11898.82,16641.10,14192.04,12482.18,7371.43,14758.86,11295.43,17098.76,19645.07,7170.85,6401.25,7669.67,6432.66,7105.32,8591.91,8324.20,4512.21,5767.51,6892.27,5737.64,13014.66,13100.42,12792.91,11108.91,11710.27,13879.80,10687.55,9682.31,6095.13,15655.98,8884.64,16266.43,18011.88,6023.85,7049.86,6677.31,6807.65,7578.07,7075.97,7276.72,7089.66,6938.88,7949.23,7603.03,12695.36,15044.15,13131.31,11205.34,11889.44,14394.72,10364.17,11075.29,6841.62,15694.78,9584.29,15921.55,20238.66,5462.79,7385.34,7830.37,5444.40,6685.30
398,330.86,160.08958,130.27367,,,,ION=[M+H]+,,,20350.72,15275.74,11896.01,13829.55,15064.16,12021.19,12609.14,14227.78,14346.25,15319.37,14530.68,14293.15,14978.02,14567.37,13651.92,14991.98,15818.96,19288.26,13883.64,12484.54,15092.46,17402.38,14166.25,18266.89,16186.37,16562.09,14845.83,17096.48,18809.51,19102.64,20165.60,18556.40,13393.00,9421.45,10820.75,12434.93,9818.98,9706.80,10270.42,9662.48,9651.34,14862.30,11469.46,10629.73,13090.69,10184.25,9832.71,13975.45,12102.47,13482.25,13918.51,13180.54,12643.44,13982.47,13955.05,16398.66,15159.85,15876.59,15538.90,16377.29,15460.04,14480.26,0.00,15163.84,12930.85,19880.31,12568.53,12486.71,16201.31,14744.35,18954.12,19401.54,15553.07,17844.01,16761.58,17769.69,19022.03,20350.72
399,331.19,273.17610,177.56917,,,,ION=[M+H]+,,,4486.65,1562.71,0.00,1723.66,895.95,1559.66,1379.14,1368.69,1645.08,1671.74,1573.81,1489.94,0.00,0.00,0.00,0.00,871.31,776.20,2487.65,4486.65,1565.53,657.03,1119.57,1199.32,817.98,1547.05,1579.78,1427.11,1783.76,1673.87,1539.72,1398.18,1610.09,1618.25,1734.79,1147.21,0.00,0.00,0.00,0.00,719.69,318.09,1619.20,3289.54,1686.56,762.20,707.34,1092.04,532.73,2096.72,1538.69,1784.63,1564.88,1227.35,1490.10,1867.24,1793.48,1205.44,1689.82,1270.65,0.00,0.00,0.00,0.00,917.78,0.00,1708.33,3489.47,1821.48,1017.95,727.11,1226.06,892.05,1504.84,1513.62,1290.04,1520.41,1640.85
400,331.77,483.34080,207.79076,,,,ION=[M+H]+,,,10287.67,8314.55,8076.60,8306.08,7779.11,9140.27,9161.97,7491.24,9100.74,7011.57,8443.60,7910.39,7777.36,8165.83,8866.51,8588.80,8338.39,7376.70,10287.67,7424.03,7548.92,8255.78,8066.38,7474.86,8144.28,8778.52,8540.61,8950.66,8958.50,9087.09,9172.04,9070.03,3869.89,8443.33,8370.74,7916.18,7222.85,7824.67,7308.70,7197.50,8272.57,7913.37,8345.48,7977.65,8305.69,7672.86,8170.64,8412.63,8078.02,8155.76,8202.00,8847.26,7614.28,8108.96,8282.31,8236.40,7667.57,8781.77,8906.74,8630.84,8267.29,8113.97,8830.83,8754.86,8502.45,8731.80,8387.26,8115.60,8702.14,8454.49,6787.98,6870.94,6960.40,7934.00,8090.29,8274.09,8892.71,9039.44
401,333.99,264.05376,153.52327,,,,ION=[M+H]+,,,8045.64,5657.94,1453.76,4179.09,4128.13,5003.96,6061.31,5594.30,5547.53,7301.86,5693.26,5060.69,1481.69,1457.16,1613.48,1676.37,3110.95,3787.97,8045.64,2949.64,5825.32,4220.56,6039.86,2531.90,5780.83,5331.39,5290.94,5456.56,6585.05,4976.19,5283.89,6447.78,5449.53,5852.32,5518.68,5294.47,0.00,1607.24,2035.32,1353.80,2522.94,3695.39,5800.09,3312.46,5530.80,2950.24,3818.09,2850.50,4677.06,5090.67,5835.19,6117.05,4852.17,6649.50,6819.75,6330.89,5412.79,4705.28,5870.76,5658.34,0.00,1842.39,2430.12,1947.58,3486.90,4222.78,5818.54,3395.81,5245.17,3932.10,5091.14,3174.23,4471.10,5358.37,4916.73,6243.60,5751.66,5380.15
402,334.04,467.31255,205.65527,,,,ION=[M+H]+,,,1986.10,1358.09,1319.22,1341.65,1090.89,1684.87,1293.40,1222.91,1518.01,1497.31,1142.04,1314.98,1148.61,1448.05,1458.34,1130.08,1274.34,1327.80,1155.22,1248.66,1038.53,1361.28,1070.78,1474.66,1307.02,1420.40,1245.61,1669.84,1370.83,1653.89,1986.10,1806.11,0.00,1172.08,1161.66,1293.09,1265.31,1177.30,1273.70,1048.73,1314.51,1458.78,1354.67,1089.52,1457.98,1105.97,1271.94,1500.52,1192.08,1346.90,1439.79,1041.69,1511.00,1648.52,1138.46,1378.31,1096.41,1462.48,1284.81,1688.23,1471.72,1486.84,1443.24,1478.71,1272.65,1487.32,1466.30,1650.03,1353.81,1641.98,0.00,0.00,1164.42,1084.02,1718.26,1272.11,1466.77,1368.04
403,335.42,439.10386,190.54443,,,,ION=[M+H]+,,,230644.55,0.00,137077.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79694.62,151229.22,108232.55,88406.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110111.28,230644.55,140115.86,118788.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,111337.03,224887.00,156893.50,124584.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
404,336.16,413.27747,200.67076,,,,ION=[M+H]+,,,26820.79,15215.84,19467.89,9207.95,15373.31,15515.09,15704.86,15580.72,17513.21,13656.76,15288.42,14112.54,22219.26,21866.84,19029.75,19259.32,11380.47,9489.55,9709.07,6097.73,16221.69,26820.79,14572.22,14658.06,12597.71,16376.05,15137.80,15571.77,14032.51,14849.42,14950.81,14227.01,9510.66,14510.12,14503.10,16403.33,19155.24,22799.35,19545.49,15178.69,10955.68,9322.80,9432.75,5752.14,16798.17,21903.79,11203.72,13412.09,10371.38,15653.43,15502.17,14946.02,15836.13,16526.28,15108.72,16720.74,16005.21,15587.01,13658.77,15880.29,17221.02,21411.58,19437.57,16490.54,10907.55,10695.16,9678.65,7073.85,14927.26,21530.93,12696.85,13200.28,11511.84,13614.57,15945.91,15713.51,16464.35,14431.51
405,341.12,341.16646,182.32059,5.895,"Cycloxydim-TP BH 517-TSO E/Z-isomer","C17H27NO4S",ION=[M+H]+,,,20278.37,0.00,12416.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9393.05,6976.49,13284.51,9456.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11794.63,8522.88,19497.55,12259.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13475.77,11972.88,20278.37,12090.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
406,342.66,417.27076,203.58371,,,,ION=[M+H]+,,,1913.18,1134.23,1261.17,1324.65,1016.50,1398.78,1273.41,1103.63,1383.09,946.95,1137.68,1216.76,1124.92,1038.62,1028.85,1079.60,1089.41,1281.84,1008.77,1022.25,1533.99,962.29,1177.53,1079.98,1354.18,1173.76,1011.92,1254.29,1411.58,1139.06,1140.82,1412.11,0.00,820.12,1217.74,1538.54,1410.91,1434.25,1518.58,1458.85,1913.18,1441.73,1377.31,1458.89,1599.26,0.00,1291.77,1758.14,1355.38,1172.33,1183.29,1321.77,1073.16,1467.55,1056.09,1026.37,1179.48,1094.79,1316.60,1239.20,1219.60,1373.85,1294.79,1151.20,1157.55,1445.17,1321.23,1378.51,1506.04,1322.66,0.00,970.05,926.05,0.00,1277.41,1203.26,0.00,1135.51
407,344.33,371.30365,208.4293,7.513,"(±)-Myristoylcarnitine","C21H41NO4",ION=[M+H]+,,,8565.74,6306.63,0.00,1918.61,5149.02,5338.27,6456.42,6379.62,6868.29,5838.67,6825.87,6003.91,0.00,0.00,0.00,0.00,2257.71,804.97,4138.04,3812.60,5802.90,2363.54,5920.52,8282.73,6423.32,6454.30,4822.54,5396.13,6541.92,5624.70,8565.74,8163.64,4272.47,7209.52,6512.26,6005.65,0.00,0.00,0.00,0.00,519.87,338.54,2285.90,944.01,5890.27,1413.24,3622.75,7990.82,5951.57,7041.50,5883.12,8442.68,7068.88,5622.17,6807.24,5758.12,6627.58,6761.90,4711.36,7265.52,0.00,0.00,0.00,0.00,291.40,1207.63,3132.75,3289.91,6799.59,2341.29,4362.35,7001.78,6114.35,4784.04,6800.89,5359.03,5994.50,6644.25
408,345.38,510.34131,216.15375,,,,ION=[M+H]+,,,1490.51,578.06,759.40,602.37,699.67,1080.44,1062.49,1096.80,1080.40,1012.43,1219.23,1285.26,879.29,1145.22,1148.92,900.44,967.56,920.52,1103.39,908.26,942.14,937.18,1406.11,1045.36,1352.20,1119.17,1058.75,1292.07,1445.32,887.81,1119.44,850.66,0.00,0.00,0.00,0.00,0.00,1325.59,1192.68,854.32,0.00,1143.91,994.98,1189.79,1286.44,1490.51,1134.70,1029.97,0.00,0.00,1233.68,733.28,772.67,809.78,0.00,0.00,0.00,0.00,0.00,0.00,736.74,453.37,0.00,476.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
409,345.97,499.26983,214.585,,,,ION=[M+H]+,,,8773.69,6605.48,0.00,6385.92,5545.43,5143.06,6332.65,6474.19,7208.06,7187.59,6778.94,7485.70,0.00,0.00,0.00,0.00,7668.78,4703.48,8773.69,6876.31,5137.59,4183.96,6211.33,1557.14,8174.40,6334.10,5901.88,6136.35,7088.34,6438.34,7941.37,8028.40,4481.70,5993.08,6786.88,7979.53,0.00,0.00,0.00,0.00,4454.93,4664.39,8052.02,5657.10,7560.26,6664.91,2269.75,8342.71,6559.59,6729.35,6564.85,8051.21,6580.09,7533.37,6445.65,5925.17,6626.41,6433.86,5638.63,7165.26,0.00,0.00,0.00,0.00,5450.95,5565.66,7336.74,7426.96,6839.60,6212.08,3056.58,7696.44,5616.31,4472.46,6869.59,7349.34,6436.32,6323.64
410,346.00,301.29784,190.98566,13.816,"DL-DIHYDROSPHINGOSINE","C18H39NO2",ION=[M+H]+,,"13552-09-5",38561.00,10174.49,0.00,24317.60,33755.47,9033.72,9463.92,9207.10,11702.51,10676.07,10704.57,10481.41,0.00,0.00,0.00,0.00,29248.55,20981.31,31287.83,30326.99,9143.60,31647.34,34021.40,33612.37,33752.32,11411.17,8933.48,10179.18,10867.23,9874.68,11655.65,12695.82,7181.97,8647.69,10410.58,8356.38,0.00,0.00,0.00,0.00,17664.62,18462.53,24327.97,27078.95,11320.48,38074.80,25355.85,38545.52,31165.38,11373.61,9173.50,12372.32,9076.07,9511.28,11084.03,11782.54,10310.66,11465.71,8231.19,10473.28,0.00,0.00,0.00,0.00,18294.13,19454.62,25102.48,29581.20,10772.36,38561.00,28650.16,38464.45,33215.03,7967.74,9222.07,9334.14,11385.38,10972.97
411,346.26,181.00184,129.60542,12.341,"2-(Methylthio)benzothiazole","C8H7NS2",ION=[M+H]+,,,12053.98,10472.59,10156.77,10253.58,9704.47,11589.26,9958.02,10667.19,10140.71,11108.30,9737.73,10294.43,9799.83,9962.46,9451.08,10355.15,10511.03,9365.01,10312.47,9471.86,10327.24,10072.14,10654.81,6480.97,6001.89,10478.20,9853.96,11145.71,11038.18,11745.81,11276.31,9986.83,8899.61,8852.57,9795.42,10946.82,10201.53,10451.04,8962.40,10720.79,9992.97,10616.97,10682.48,10200.16,10608.98,10101.71,10240.68,11353.61,10132.94,10285.88,11160.83,10569.61,10746.88,9631.22,10894.99,10661.93,9949.22,10218.31,11085.69,10996.08,10876.92,11219.14,9572.86,10308.03,10120.04,10430.59,12053.98,9285.43,10558.86,10814.34,9746.11,10367.75,10486.71,11024.65,10109.41,10450.51,10480.46,10209.89
412,346.51,772.48390,274.929,,,,ION=[M+H]+,,,2600.82,0.00,1025.32,1315.38,1303.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1475.90,1137.32,1267.00,1065.88,1392.10,970.71,2600.82,1386.69,0.00,1407.81,1422.80,1765.26,1477.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,911.12,1079.63,761.03,0.00,0.00,1482.59,1495.73,991.24,0.00,1569.99,0.00,1685.07,1291.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1077.17,1241.80,1271.59,1015.40,1058.91,1254.03,1432.01,1719.68,0.00,1341.57,1246.23,1328.96,1101.88,0.00,0.00,0.00,0.00,0.00
413,350.28,254.16159,159.34537,,,,ION=[M+H]+,,,1724.61,220.65,58.98,0.00,928.10,771.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,912.67,1176.44,1000.24,1724.61,0.00,0.00,0.00,910.36,0.00,0.00,0.00,0.00,0.00,714.25,0.00,0.00,707.74,0.00,0.00,0.00,0.00,0.00,0.00,720.22,1224.48,0.00,0.00,815.99,0.00,0.00,866.46,1097.85,0.00,0.00,0.00,0.00,0.00,758.40,707.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,786.55,1382.24,0.00,1667.14,1233.38,831.22,0.00,0.00,0.00,0.00
414,351.25,313.29788,191.74919,17.100,"Heptadecanoyl Ethanolamide","C19H39NO2",ION=[M+H]+,,"53832-59-0",3716.58,954.06,0.00,2050.34,2728.26,0.00,0.00,0.00,1281.12,0.00,1150.44,903.56,0.00,0.00,0.00,0.00,1787.13,1891.71,2515.67,2653.54,1176.61,2290.78,2348.57,1790.03,3035.30,0.00,932.76,1333.37,1275.50,1225.65,1116.08,1398.28,0.00,990.21,1156.47,1174.66,0.00,0.00,0.00,0.00,1626.79,1426.42,2623.50,1957.23,1136.35,3049.04,2292.38,3086.25,3626.43,1185.86,1313.30,1164.96,1172.18,1122.10,1710.86,1225.77,1301.84,1162.86,832.12,1139.99,0.00,0.00,0.00,0.00,1584.85,1782.32,1710.20,3044.68,1284.99,3716.58,2518.14,2322.26,2663.35,0.00,1203.35,1274.50,873.04,1081.25
415,351.47,314.17026,171.31952,,,,ION=[M+H]+,,,9246.59,6187.99,5998.98,5637.20,4414.48,5363.69,5785.78,6346.21,6108.80,6363.37,6852.49,5205.47,6845.32,6465.42,6729.31,6982.52,5878.81,5820.58,5271.33,5180.77,6278.32,3936.99,4134.77,3305.64,4787.28,6734.60,6315.56,7143.10,7211.36,8654.61,7943.36,9246.59,5765.62,3930.55,3760.00,4941.15,4956.98,4959.95,4688.90,3796.86,5188.12,4964.36,5578.01,4237.68,4948.96,3669.27,4093.24,3851.15,5367.37,5937.47,5265.97,5815.20,6002.11,6110.75,6442.71,6665.20,5529.83,6750.38,6296.76,6609.50,7426.53,6881.15,6207.07,6047.73,6940.94,6511.35,6018.04,6056.44,7133.62,4058.37,5710.95,3670.57,6388.13,6074.21,6017.70,6000.57,5130.06,6274.16
