"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","Condition_QC_MeanIntensity","Condition_BLANK_MeanIntensity","Condition_Control_MeanIntensity","Condition_Treatment_MeanIntensity","QC_1_07-Aug-24_10149","QC_1_07-Aug-24_10161","QC_1_07-Aug-24_10173","QC_1_07-Aug-24_10185","QC_1_07-Aug-24_10192","QC_1_08-Aug-24_10204","QC_1_08-Aug-24_10216","B9_PBS_1_08-Aug-24_10218","B9_PBS_2_08-Aug-24_10219","B9_PBS_3_08-Aug-24_10220","B9_PBS_4_08-Aug-24_10221","B9_DMSO_1_08-Aug-24_10223","B9_DMSO_2_08-Aug-24_10224","B9_DMSO_3_08-Aug-24_10225","B9_DMSO_4_08-Aug-24_10226","QC_1_08-Aug-24_10228","B9_Comp_1_08-Aug-24_10235","B9_Comp_2_08-Aug-24_10236","B9_Comp_3_08-Aug-24_10237","B9_Comp_4_08-Aug-24_10238","QC_1_08-Aug-24_10240","QC_1_08-Aug-24_10252","QC_1_08-Aug-24_10266","QC_1_08-Aug-24_10278","QC_1_09-Aug-24_10290","QC_1_09-Aug-24_10302","QC_1_09-Aug-24_10314","QC_1_09-Aug-24_10328","QC_1_09-Aug-24_10335","QC_1_09-Aug-24_10347","QC_1_09-Aug-24_10359","B9_PBS_1_09-Aug-24_10361","B9_PBS_2_09-Aug-24_10362","B9_PBS_3_09-Aug-24_10363","B9_PBS_4_09-Aug-24_10364","B9_DMSO_1_10-Aug-24_10366","B9_DMSO_2_10-Aug-24_10367","B9_DMSO_3_10-Aug-24_10368","B9_DMSO_4_10-Aug-24_10369","QC_1_10-Aug-24_10371","B9_Comp_1_10-Aug-24_10378","B9_Comp_2_10-Aug-24_10379","B9_Comp_3_10-Aug-24_10380","B9_Comp_4_10-Aug-24_10381","QC_1_10-Aug-24_10383","QC_1_10-Aug-24_10395","QC_1_10-Aug-24_10407","QC_1_10-Aug-24_10419","QC_1_10-Aug-24_10431","QC_1_10-Aug-24_10443","QC_1_10-Aug-24_10455","QC_1_11-Aug-24_10467","QC_1_11-Aug-24_10474","QC_1_11-Aug-24_10486","QC_1_11-Aug-24_10498","B9_PBS_1_11-Aug-24_10500","B9_PBS_2_11-Aug-24_10501","B9_PBS_3_11-Aug-24_10502","B9_PBS_4_11-Aug-24_10503","B9_DMSO_1_11-Aug-24_10505","B9_DMSO_2_11-Aug-24_10506","B9_DMSO_3_11-Aug-24_10507","B9_DMSO_4_11-Aug-24_10508","QC_1_11-Aug-24_10510","B9_Comp_1_11-Aug-24_10517","B9_Comp_2_12-Aug-24_10522","B9_Comp_3_12-Aug-24_10523","B9_Comp_4_12-Aug-24_10524","QC_1_12-Aug-24_10526","QC_1_12-Aug-24_10538","QC_1_12-Aug-24_10550","QC_1_12-Aug-24_10562","QC_1_13-Aug-24_10574"
146,67.66,732.28190,364.33966,,,,ION=[M+H+H]2+,,,3340.04,0.00,0.00,2332.47,1665.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1984.81,2191.97,3340.04,3182.07,0.00,1789.94,2435.32,1292.83,1562.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1685.47,1454.41,1871.90,2819.20,0.00,1987.20,1317.21,1512.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2128.41,2173.97,2400.25,2757.11,0.00,1769.54,2029.81,2404.91,1882.81,0.00,0.00,0.00,0.00,0.00
147,67.77,330.08870,173.10887,,,,ION=[M+H]+,,,28705.76,0.00,0.00,19946.35,22917.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17257.70,21012.36,22510.18,24359.32,0.00,21863.31,23142.90,24423.57,23893.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14269.43,19904.11,21222.29,18732.13,0.00,24222.43,15907.00,28705.76,19999.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16510.93,22456.79,19912.43,21208.51,0.00,23388.96,19778.04,27649.98,22035.31,0.00,0.00,0.00,0.00,0.00
148,67.82,280.10676,165.79477,28.502,"Phe Asp","C13H16N2O5",ION=[M+H]+,,,5127.35,0.00,0.00,4222.61,3498.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4569.98,3843.83,5120.72,4651.77,0.00,3542.44,3253.42,3746.49,3511.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4635.54,2569.41,3457.55,5127.35,0.00,4216.80,3343.22,3717.54,3068.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4784.29,3385.06,3718.37,4807.41,0.00,4634.90,3044.44,3401.61,2503.34,0.00,0.00,0.00,0.00,0.00
149,67.85,427.10620,191.3369,,,,ION=[M+H]+,,,5720.35,0.00,0.00,3097.93,4210.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3764.32,3470.45,2796.05,2311.59,0.00,4854.10,3319.89,3883.55,4020.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3224.89,4574.06,3179.28,2252.17,0.00,5720.35,3524.12,5211.38,4565.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3173.98,3739.66,2699.66,1988.99,0.00,5656.50,2532.31,4312.74,2922.18,0.00,0.00,0.00,0.00,0.00
150,67.97,795.18803,289.59708,,,,ION=[M+H+H]2+,,,12529.88,0.00,0.00,9949.72,6701.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8392.72,11334.31,12529.88,9810.83,0.00,8419.70,7669.49,11158.71,5998.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7910.29,11126.47,10227.79,5174.38,0.00,6752.32,5192.60,9097.72,5241.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9391.13,11277.58,12288.67,9932.60,0.00,8439.82,0.00,8092.99,4352.84,0.00,0.00,0.00,0.00,0.00
151,68.35,256.05166,157.7368,,,,ION=[M+H]+,,,15738.93,0.00,0.00,7226.31,12879.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7093.67,6403.57,9205.34,7506.57,0.00,11722.77,15131.04,13730.54,12853.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6381.83,6911.37,7639.56,7232.28,0.00,10940.25,11913.76,15738.93,13603.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7200.98,6832.30,7778.77,6529.46,0.00,11276.46,14840.95,12019.83,10780.19,0.00,0.00,0.00,0.00,0.00
152,70.95,451.11623,191.66638,,,,ION=[M+H]+,,,28778.27,0.00,0.00,14551.59,20013.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18367.45,17544.11,12727.63,13203.63,0.00,27274.30,14885.35,20561.95,21169.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18099.08,17654.10,13331.24,11810.15,0.00,28778.27,16977.81,20135.76,23280.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15575.71,15498.71,10914.72,9892.59,0.00,24286.26,7339.01,17819.10,17659.09,0.00,0.00,0.00,0.00,0.00
153,75.84,692.15408,232.59387,,,,ION=[M+H]+,,,7825.22,0.00,0.00,4834.25,5609.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2841.89,3058.43,4496.62,5212.54,0.00,5459.33,5844.98,4730.66,5510.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3555.57,3926.97,5124.31,6995.44,0.00,4449.54,5137.21,7825.22,6680.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5376.05,4216.92,6063.13,7143.10,0.00,6740.92,4055.14,5405.28,5476.87,0.00,0.00,0.00,0.00,0.00
154,76.04,468.18899,195.68962,,,,ION=[M+H]+,,,8718.85,0.00,0.00,5741.51,6454.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5374.56,4579.94,5754.33,6302.11,0.00,7511.47,5949.02,5372.93,8718.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6426.92,4374.64,5992.16,5993.17,0.00,6039.64,7297.82,7592.31,6806.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7495.03,4671.58,5388.38,6545.34,0.00,5484.38,5166.58,6221.01,5292.22,0.00,0.00,0.00,0.00,0.00
155,76.66,460.20317,201.28748,,,,ION=[M+H]+,,,96094.43,0.00,0.00,52735.85,80878.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47140.97,52163.42,65643.66,61396.75,0.00,95570.90,86821.98,96094.43,92789.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45006.43,48775.32,61139.11,48317.04,0.00,81036.90,64892.78,75353.63,75073.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45805.21,46876.69,58194.29,52371.30,0.00,86062.04,52770.04,89087.70,74988.89,0.00,0.00,0.00,0.00,0.00
156,76.93,226.16889,150.39778,,,,ION=[M+H]+,,,1133.24,0.00,0.00,909.32,413.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,926.46,965.58,906.57,891.45,0.00,0.00,778.67,0.00,1126.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,923.64,0.00,1043.56,959.58,0.00,1133.24,0.00,1072.56,850.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1124.16,1049.31,1104.82,1016.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
157,117.23,252.11074,159.7401,13.330,"Ser Phe","C12H16N2O4",ION=[M+H]+,,,15481.78,0.00,0.00,9244.83,9326.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7018.07,6661.78,9858.75,15481.78,0.00,11411.90,9609.27,7416.34,11957.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6325.86,6821.89,8257.18,14147.55,0.00,10869.48,7163.03,8968.00,9780.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6047.07,8118.34,7668.83,14530.92,0.00,10159.84,6438.21,8205.10,9936.39,0.00,0.00,0.00,0.00,0.00
158,142.50,134.07329,142.1718,,,,ION=[M+H]+,,,5759.85,0.00,0.00,3141.22,3550.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2597.36,2358.92,2111.29,3312.46,0.00,2407.80,2611.45,3105.00,2722.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3249.59,3351.81,2131.25,3577.08,0.00,2621.38,2792.57,5759.85,3922.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4322.32,4506.70,2379.73,3796.18,0.00,3004.88,3460.54,5630.53,4572.48,0.00,0.00,0.00,0.00,0.00
159,142.90,166.00890,140.61792,,,,ION=[M+H]+,,,10787.97,0.00,0.00,3419.98,4883.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4240.96,3575.60,2385.19,3671.71,0.00,1675.74,3383.33,4581.00,4958.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3571.74,1120.25,3987.66,0.00,1870.80,2414.49,5366.24,3599.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4930.27,5762.80,1979.48,5814.11,0.00,3542.07,7855.71,10787.97,8566.62,0.00,0.00,0.00,0.00,0.00
160,143.43,266.12648,161.97598,11.346,"Thr Phe","C13H18N2O4",ION=[M+H]+,,,15510.83,0.00,0.00,9156.26,10660.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8505.93,9012.93,10168.81,15510.83,0.00,12532.53,11088.99,10337.54,12878.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6598.56,8930.50,8152.92,10249.56,0.00,13721.25,7247.99,9639.65,10534.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6054.18,9405.80,7775.05,9510.01,0.00,11822.96,8332.87,9754.07,10033.38,0.00,0.00,0.00,0.00,0.00
161,143.45,117.05794,119.34496,3.148,"Indole","C8H7N",ION=[M+H]+,"C00463","120-72-9",12861.78,0.00,0.00,5822.13,9292.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6986.08,6806.24,8539.50,10989.97,0.00,9077.49,12861.78,10402.62,8712.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4259.14,5608.75,6974.49,6406.86,0.00,9142.17,7343.27,10266.71,8278.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1538.73,5900.08,2852.78,3002.96,0.00,9026.29,8871.84,9606.11,7924.88,0.00,0.00,0.00,0.00,0.00
162,143.58,204.08975,199.1355,,,,ION=[M+H]+,,,13375.20,0.00,0.00,5985.98,9502.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7420.34,7001.95,6314.99,7893.92,0.00,9110.45,9601.38,13375.20,10014.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5637.09,5158.74,6032.29,7012.22,0.00,7153.10,7159.98,10519.10,8199.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2930.24,6893.47,5887.82,3648.69,0.00,8015.90,9522.11,12386.40,8968.14,0.00,0.00,0.00,0.00,0.00
163,147.75,484.35248,272.81927,,,,ION=[M+H+H]2+,,,7779.83,0.00,0.00,4528.45,4359.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5921.37,4278.91,7779.83,6085.14,0.00,4843.33,6042.12,4653.40,5412.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2718.99,5221.61,4929.60,5201.77,0.00,4211.06,2717.82,4733.60,3343.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1995.41,4772.94,2659.44,2776.44,0.00,2943.37,4337.70,4374.64,4702.38,0.00,0.00,0.00,0.00,0.00
164,155.64,229.07745,159.42474,,,,ION=[M+H]+,,,3690.63,0.00,0.00,310.72,2013.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2676.57,1680.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1797.94,2443.43,2938.98,2075.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2140.31,1588.34,0.00,0.00,0.00,2426.34,2627.99,3690.63,1800.44,0.00,0.00,0.00,0.00,0.00
165,157.82,257.10845,165.398,3.346,"2-(Aminomethyl)-4-(tert-butyl)-6-(methylsulfonyl)phenol","C12H19NO3S",ION=[M+H]+,,"88041-40-1",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
166,158.27,959.54058,333.5428,,,,ION=[M+H+H]2+,,,6793.00,0.00,0.00,4545.58,5168.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3581.00,3458.95,5500.01,5676.06,0.00,5645.28,5076.55,5168.75,5121.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4082.52,3889.57,4551.07,4759.57,0.00,6793.00,3199.98,5326.51,4550.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3661.65,4272.33,5281.71,5832.56,0.00,6221.67,4837.51,5579.48,4506.31,0.00,0.00,0.00,0.00,0.00
167,161.54,1478.73883,466.01025,,,,ION=[M+H+H2]3+,,,6148.01,0.00,0.00,2130.01,4242.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2387.68,4285.52,0.00,0.00,4439.60,3984.39,3700.12,5847.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3645.50,5355.01,3525.90,0.00,6148.01,3959.09,3816.40,4159.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2215.00,4145.48,0.00,0.00,4844.99,3759.96,3389.69,2856.63,0.00,0.00,0.00,0.00,0.00
168,162.05,243.09271,158.70518,10.892,"N-Isobutyl-4-methoxybenzenesulfonamide","C11H17NO3S",ION=[M+H]+,,"172738-60-2",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
169,163.73,318.10419,263.92667,,,,ION=[M+H+H]2+,,,22724.13,0.00,0.00,8265.51,16535.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7354.27,9985.28,8448.52,7393.29,0.00,16216.53,18538.23,17713.87,16046.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5858.47,11272.87,7488.64,6744.54,0.00,16574.51,12077.08,22724.13,15110.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7253.85,9561.37,7932.73,9892.27,0.00,18068.96,12643.19,19164.44,13548.49,0.00,0.00,0.00,0.00,0.00
170,163.81,364.11116,177.41003,,,,ION=[M+H]+,,,6307.97,0.00,0.00,3319.44,5465.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2758.84,2860.26,5963.97,3192.93,0.00,4702.98,6307.97,6269.30,6073.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1278.06,2031.70,4423.97,3553.78,0.00,5345.04,4600.33,5613.24,5394.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1696.68,2708.17,4322.87,5042.06,0.00,6062.86,5218.72,5791.24,4203.61,0.00,0.00,0.00,0.00,0.00
171,164.28,530.27004,217.84335,,,,ION=[M+H]+,,,10237.80,0.00,0.00,5956.24,6975.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3745.38,3729.39,6109.50,9551.20,0.00,8840.95,7098.15,5880.77,9213.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3827.55,4844.44,6012.90,9508.67,0.00,7767.17,4361.59,5240.90,8285.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3986.78,4659.33,5261.93,10237.80,0.00,8310.78,4566.65,5401.12,8736.97,0.00,0.00,0.00,0.00,0.00
172,164.45,224.10118,145.00388,,,,ION=[M+H]+,,,1388.10,0.00,0.00,791.04,859.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1167.18,0.00,1296.94,777.35,0.00,988.80,1049.12,1082.38,835.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,568.23,924.73,755.59,526.43,0.00,853.05,829.53,0.00,661.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,780.60,979.43,1040.95,675.01,0.00,1388.10,937.61,830.23,853.27,0.00,0.00,0.00,0.00,0.00
173,166.33,768.16163,255.51028,,,,ION=[M+H]+,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
174,167.11,357.20154,189.06792,3.824,"E-64","C15H27N5O5",ION=[M+H]+,"C01341","66701-25-5",222358.97,0.00,0.00,176924.66,185956.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165880.98,178052.82,222358.97,192415.91,0.00,199580.64,209968.27,219839.99,181817.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154853.38,177318.13,197923.43,155609.04,0.00,186948.43,153868.79,183466.64,159635.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148135.31,174559.48,179020.19,176968.24,0.00,199144.22,170862.90,192438.00,173907.26,0.00,0.00,0.00,0.00,0.00
175,171.42,294.15767,177.62947,12.291,"Tyr Leu","C15H22N2O4",ION=[M+H]+,,,10133.96,0.00,0.00,8248.33,7610.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4925.22,7932.13,10133.96,9854.11,0.00,9675.36,7294.09,8686.64,6727.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8104.11,8672.81,7989.55,9525.17,0.00,7927.42,5953.50,9223.40,7168.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7499.75,7246.85,9230.68,7865.68,0.00,8665.00,5316.07,7003.70,7682.60,0.00,0.00,0.00,0.00,0.00
176,171.81,191.05810,140.1861,6.742,"5-Hydroxyindoleacetic acid","C10H9NO3",ION=[M+H]+,"C05635","54-16-0",11779.50,0.00,0.00,4123.85,7871.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4116.77,4309.93,0.00,5259.71,0.00,8678.42,8093.70,11779.50,7433.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4670.54,4115.13,5458.11,4238.33,0.00,7088.27,6298.94,7928.24,6835.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3426.39,4984.99,4599.83,4306.48,0.00,8014.81,7399.15,6761.19,8143.48,0.00,0.00,0.00,0.00,0.00
177,172.00,301.09786,171.85794,,,,ION=[M+H]+,,,6373.78,0.00,0.00,3255.09,4499.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3646.88,2787.21,4310.80,0.00,0.00,4473.14,5147.91,4590.20,4677.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5529.38,3273.07,4096.60,0.00,0.00,4651.10,3045.26,6373.78,4586.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3715.44,3527.18,3700.60,4473.98,0.00,4261.77,3210.68,4576.99,4404.98,0.00,0.00,0.00,0.00,0.00
178,172.00,652.31757,241.72017,,,,ION=[M+H]+,,,19125.26,0.00,0.00,11386.23,15011.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7845.57,10719.21,11287.35,14401.66,0.00,17819.61,12556.08,13123.27,18029.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7672.59,13015.76,11903.70,12329.77,0.00,19125.26,9496.15,13416.76,16917.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8339.73,11155.24,14032.08,13932.11,0.00,17618.51,13537.09,12222.25,16276.86,0.00,0.00,0.00,0.00,0.00
